SJD8775RZ4,RPG3351U,HND,CAN,1420563569,374
PUD8209OG3,MBA8071P,KUL,PEK,1420563856,572
VZY2993ME1,ULZ8130D,CAN,DFW,1420564983,1683
CXN7304ER2,PME8178S,DEN,PEK,1420564409,1322
YMH6360YP0,XIL3623J,PEK,LAX,1420564414,1302
HGO4350KK1,WPW9201U,DFW,PEK,1420564869,1452
MXU9187YC7,QHU1140O,CDG,LAS,1420564498,1133
ONL0812DH1,WSK1289Z,CLT,DEN,1420563542,278
MXU9187YC7,JVY9791G,PVG,FCO,1420564561,1189
UES9151GS5,WSK1289Z,CLT,DEN,1420563542,278
WTC9125IE5,BER7172M,KUL,LAS,1420565167,1848
CKZ3132BR4,RUM0422W,MUC,MAD,1420563539,194
SJD8775RZ4,QHU1140O,CDG,LAS,1420564498,1133
WYU2010YH8,PME8178S,DEN,PEK,1420564409,1322
PAJ3974RK1,EWH6301Y,CAN,DFW,1420564967,1683
PUD8209OG3,BER7172M,KUL,LAS,1420565167,1848
BWI0520BG6,VYW5940P,LAS,SIN,1420565203,1843
LLZ3798PE3,XIL3623J,PEK,LAX,1420564414,1302
KKP5277HZ7,VDC9164W,FCO,LAS,1420564698,1276
HGO4350KK1,EWH6301Y,CAN,DFW,1420564967,1683
CXN7304ER2,MOO1786A,MAD,FRA,1420563408,184
UES9151GS5,ATT7791R,AMS,DEN,1420564394,1001
JJM4724RF7,HZT2506M,IAH,AMS,1420564324,1044
VZY2993ME1,XOY7948U,ATL,LHR,1420564038,877
SPR4484HA6,VYW5940P,LAS,SIN,1420565203,1843
YMH6360YP0,GMO5938W,LHR,PEK,1420564317,1057
PUD8209OG3,VYU9214I,ORD,DXB,1420564716,1510
YMH6360YP0,JVY9791G,PVG,FCO,1420564561,1189
POP2875LH3,VYU9214I,ORD,DXB,1420564716,1510
YMH6360YP0,XOY7948U,ATL,LHR,1420564038,877
CXN7304ER2,WPW9201U,DFW,PEK,1420564869,1452
UES9151GS5,KJR6646J,IAH,BKK,1420565203,1928
HCA3158QA6,RPG3351U,HND,CAN,1420563569,374
WBE6935NU3,YZO4444S,BKK,MIA,1420565330,2027
PUD8209OG3,PME8178S,DEN,PEK,1420564409,1322
EDV2089LK5,PME8178S,DEN,PEK,1420564409,1322
PAJ3974RK1,QHU1140O,CDG,LAS,1420564498,1133
WBE6935NU3,WPW9201U,DFW,PEK,1420564869,1452
VZY2993ME1,SQU6245R,DEN,FRA,1420564460,1049
ONL0812DH1,XXQ4064B,JFK,FRA,1420563917,802
WYU2010YH8,PME8178S,DEN,PEK,1420564409,1322
JJM4724RF7,FYL5866L,ATL,HKG,1420565140,1751
WYU2010YH8,VDC9164W,FCO,LAS,1420564698,1276
BWI0520BG6,EWH6301Y,CAN,DFW,1420564967,1683
LLZ3798PE3,MBA8071P,KUL,PEK,1420563856,572
CKZ3132BR4,HZT2506M,IAH,AMS,1420564324,1044
SPR4484HA6,SQU6245R,DEN,FRA,1420564460,1049
DAZ3029XA0,WPW9201U,DFW,PEK,1420564869,1452
ONL0812DH1,ULZ8130D,CAN,DFW,1420564983,1683
PAJ3974RK1,MOO1786A,MAD,FRA,1420563408,184
VZY2993ME1,YZO4444S,BKK,MIA,1420565330,2027
PAJ3974RK1,MOO1786A,MAD,FRA,1420563408,184
DAZ3029XA0,YZO4444S,BKK,MIA,1420565330,2027
CDC0302NN5,QHU1140O,CDG,LAS,1420564498,1133
WBE6935NU3,RUM0422W,MUC,MAD,1420563539,194
CXN7304ER2,JVY9791G,PVG,FCO,1420564561,1189
WTC9125IE5,GMO5938W,LHR,PEK,1420564317,1057
BWI0520BG6,BER7172M,KUL,LAS,1420565167,1848
LLZ3798PE3,EWH6301Y,CAN,DFW,1420564967,1683
KKP5277HZ7,KJR6646J,IAH,BKK,1420565203,1928
JJM4724RF7,XXQ4064B,JFK,FRA,1420563917,802
SJD8775RZ4,WSK1289Z,CLT,DEN,1420563542,278
